,Sale ID,Index,ITEM_CODE,EMP_ID,Attribute,Year,Value,Period,Category
5941,5942,43,PROD_005,EMP234,W29,2020,17,W29 2020,Product
5942,5943,45,PROD_002,EMP256,W29,2020,20,W29 2020,Product
5943,5944,47,PROD_006,EMP234,W29,2020,8,W29 2020,Product
5944,5945,49,PROD_003,EMP256,W29,2020,14,W29 2020,Product
5945,5946,51,PROD_007,EMP234,W29,2020,11,W29 2020,Product
5946,5947,53,PROD_004,EMP256,W29,2020,12,W29 2020,Product
5947,5948,55,PROD_001,EMP290,W29,2020,18,W29 2020,Product
5948,5949,57,PROD_008,EMP234,W29,2020,14,W29 2020,Product
5949,5950,59,PROD_005,EMP256,W29,2020,10,W29 2020,Product
5950,5951,61,PROD_002,EMP290,W29,2020,4,W29 2020,Product
5951,5952,63,PROD_006,EMP256,W29,2020,11,W29 2020,Product
5952,5953,65,PROD_003,EMP290,W29,2020,11,W29 2020,Product
5953,5954,67,PROD_007,EMP256,W29,2020,7,W29 2020,Product
5954,5955,69,PROD_004,EMP290,W29,2020,9,W29 2020,Product
5955,5956,71,PROD_008,EMP256,W29,2020,13,W29 2020,Product
5956,5957,73,PROD_005,EMP290,W29,2020,7,W29 2020,Product
5957,5958,75,PROD_006,EMP290,W29,2020,8,W29 2020,Product
5958,5959,77,PROD_007,EMP290,W29,2020,11,W29 2020,Product
5959,5960,79,PROD_008,EMP290,W29,2020,8,W29 2020,Product
5960,5961,82,ESP_001,EMP234,W29,2020,6,W29 2020,Warranty
5961,5962,84,ESP_001,EMP244,W29,2020,8,W29 2020,Warranty
5962,5963,86,ESP_001,EMP256,W29,2020,7,W29 2020,Warranty
5963,5964,88,ESP_001,EMP267,W29,2020,14,W29 2020,Warranty
5964,5965,90,ESP_001,EMP290,W29,2020,1,W29 2020,Warranty
5965,5966,92,ESP_002,EMP234,W29,2020,7,W29 2020,Warranty
5966,5967,94,ESP_002,EMP244,W29,2020,7,W29 2020,Warranty
5967,5968,96,ESP_002,EMP256,W29,2020,3,W29 2020,Warranty
5968,5969,98,ESP_002,EMP267,W29,2020,12,W29 2020,Warranty
5969,5970,100,ESP_002,EMP290,W29,2020,0,W29 2020,Warranty
5970,5971,102,ESP_003,EMP234,W29,2020,7,W29 2020,Warranty
5971,5972,104,ESP_003,EMP244,W29,2020,7,W29 2020,Warranty
5972,5973,106,ESP_003,EMP256,W29,2020,3,W29 2020,Warranty
5973,5974,108,ESP_003,EMP267,W29,2020,10,W29 2020,Warranty
5974,5975,110,ESP_003,EMP290,W29,2020,0,W29 2020,Warranty
5975,5976,112,ESP_004,EMP234,W29,2020,7,W29 2020,Warranty
5976,5977,114,ESP_004,EMP244,W29,2020,5,W29 2020,Warranty
5977,5978,116,ESP_004,EMP256,W29,2020,3,W29 2020,Warranty
5978,5979,118,ESP_004,EMP267,W29,2020,11,W29 2020,Warranty
5979,5980,120,ESP_004,EMP290,W29,2020,1,W29 2020,Warranty
5980,5981,122,ESP_005,EMP234,W29,2020,4,W29 2020,Warranty
5981,5982,124,ESP_005,EMP244,W29,2020,12,W29 2020,Warranty
5982,5983,126,ESP_005,EMP256,W29,2020,2,W29 2020,Warranty
5983,5984,128,ESP_005,EMP267,W29,2020,19,W29 2020,Warranty
5984,5985,130,ESP_005,EMP290,W29,2020,1,W29 2020,Warranty
5985,5986,132,ESP_006,EMP234,W29,2020,3,W29 2020,Warranty
5986,5987,134,ESP_006,EMP244,W29,2020,13,W29 2020,Warranty
5987,5988,136,ESP_006,EMP256,W29,2020,4,W29 2020,Warranty
5988,5989,138,ESP_006,EMP267,W29,2020,14,W29 2020,Warranty
5989,5990,140,ESP_006,EMP290,W29,2020,2,W29 2020,Warranty
5990,5991,142,ESP_007,EMP234,W29,2020,2,W29 2020,Warranty
5991,5992,144,ESP_007,EMP244,W29,2020,6,W29 2020,Warranty
5992,5993,146,ESP_007,EMP256,W29,2020,2,W29 2020,Warranty
5993,5994,148,ESP_007,EMP267,W29,2020,12,W29 2020,Warranty
5994,5995,150,ESP_007,EMP290,W29,2020,1,W29 2020,Warranty
5995,5996,152,ESP_008,EMP234,W29,2020,3,W29 2020,Warranty
5996,5997,154,ESP_008,EMP244,W29,2020,7,W29 2020,Warranty
5997,5998,156,ESP_008,EMP256,W29,2020,3,W29 2020,Warranty
5998,5999,158,ESP_008,EMP267,W29,2020,11,W29 2020,Warranty
5999,6000,160,ESP_008,EMP290,W29,2020,0,W29 2020,Warranty
6000,6001,1,PROD_001,EMP244,W03,2020,43,W03 2020,Product
6001,6002,3,PROD_002,EMP244,W03,2020,33,W03 2020,Product
6002,6003,5,PROD_003,EMP267,W03,2020,35,W03 2020,Product
6003,6004,7,PROD_001,EMP267,W03,2020,27,W03 2020,Product
6004,6005,9,PROD_004,EMP267,W03,2020,44,W03 2020,Product
6005,6006,11,PROD_002,EMP267,W03,2020,41,W03 2020,Product
6006,6007,13,PROD_005,EMP267,W03,2020,39,W03 2020,Product
6007,6008,15,PROD_003,EMP244,W03,2020,43,W03 2020,Product
6008,6009,17,PROD_006,EMP267,W03,2020,39,W03 2020,Product
6009,6010,19,PROD_004,EMP244,W03,2020,36,W03 2020,Product
6010,6011,21,PROD_001,EMP234,W03,2020,42,W03 2020,Product
6011,6012,23,PROD_007,EMP267,W03,2020,36,W03 2020,Product
6012,6013,25,PROD_005,EMP244,W03,2020,45,W03 2020,Product
6013,6014,27,PROD_002,EMP234,W03,2020,30,W03 2020,Product
6014,6015,29,PROD_008,EMP267,W03,2020,36,W03 2020,Product
6015,6016,31,PROD_006,EMP244,W03,2020,31,W03 2020,Product
6016,6017,33,PROD_003,EMP234,W03,2020,46,W03 2020,Product
6017,6018,35,PROD_007,EMP244,W03,2020,42,W03 2020,Product
6018,6019,37,PROD_004,EMP234,W03,2020,50,W03 2020,Product
6019,6020,39,PROD_001,EMP256,W03,2020,32,W03 2020,Product
6020,6021,41,PROD_008,EMP244,W03,2020,34,W03 2020,Product
6021,6022,43,PROD_005,EMP234,W03,2020,17,W03 2020,Product
6022,6023,45,PROD_002,EMP256,W03,2020,21,W03 2020,Product
6023,6024,47,PROD_006,EMP234,W03,2020,15,W03 2020,Product
6024,6025,49,PROD_003,EMP256,W03,2020,27,W03 2020,Product
6025,6026,51,PROD_007,EMP234,W03,2020,10,W03 2020,Product
6026,6027,53,PROD_004,EMP256,W03,2020,9,W03 2020,Product
6027,6028,55,PROD_001,EMP290,W03,2020,14,W03 2020,Product
6028,6029,57,PROD_008,EMP234,W03,2020,18,W03 2020,Product
6029,6030,59,PROD_005,EMP256,W03,2020,15,W03 2020,Product
6030,6031,61,PROD_002,EMP290,W03,2020,18,W03 2020,Product
6031,6032,63,PROD_006,EMP256,W03,2020,12,W03 2020,Product
6032,6033,65,PROD_003,EMP290,W03,2020,16,W03 2020,Product
6033,6034,67,PROD_007,EMP256,W03,2020,11,W03 2020,Product
6034,6035,69,PROD_004,EMP290,W03,2020,11,W03 2020,Product
6035,6036,71,PROD_008,EMP256,W03,2020,12,W03 2020,Product
6036,6037,73,PROD_005,EMP290,W03,2020,14,W03 2020,Product
6037,6038,75,PROD_006,EMP290,W03,2020,9,W03 2020,Product
6038,6039,77,PROD_007,EMP290,W03,2020,11,W03 2020,Product
6039,6040,79,PROD_008,EMP290,W03,2020,9,W03 2020,Product
6040,6041,82,ESP_001,EMP234,W03,2020,3,W03 2020,Warranty
6041,6042,84,ESP_001,EMP244,W03,2020,11,W03 2020,Warranty
6042,6043,86,ESP_001,EMP256,W03,2020,4,W03 2020,Warranty
6043,6044,88,ESP_001,EMP267,W03,2020,1,W03 2020,Warranty
6044,6045,90,ESP_001,EMP290,W03,2020,0,W03 2020,Warranty
6045,6046,92,ESP_002,EMP234,W03,2020,1,W03 2020,Warranty
6046,6047,94,ESP_002,EMP244,W03,2020,5,W03 2020,Warranty
6047,6048,96,ESP_002,EMP256,W03,2020,1,W03 2020,Warranty
6048,6049,98,ESP_002,EMP267,W03,2020,1,W03 2020,Warranty
6049,6050,100,ESP_002,EMP290,W03,2020,0,W03 2020,Warranty
6050,6051,102,ESP_003,EMP234,W03,2020,3,W03 2020,Warranty
6051,6052,104,ESP_003,EMP244,W03,2020,8,W03 2020,Warranty
6052,6053,106,ESP_003,EMP256,W03,2020,3,W03 2020,Warranty
6053,6054,108,ESP_003,EMP267,W03,2020,2,W03 2020,Warranty
6054,6055,110,ESP_003,EMP290,W03,2020,0,W03 2020,Warranty
6055,6056,112,ESP_004,EMP234,W03,2020,2,W03 2020,Warranty
6056,6057,114,ESP_004,EMP244,W03,2020,7,W03 2020,Warranty
6057,6058,116,ESP_004,EMP256,W03,2020,2,W03 2020,Warranty
6058,6059,118,ESP_004,EMP267,W03,2020,1,W03 2020,Warranty
6059,6060,120,ESP_004,EMP290,W03,2020,0,W03 2020,Warranty
6060,6061,122,ESP_005,EMP234,W03,2020,1,W03 2020,Warranty
6061,6062,124,ESP_005,EMP244,W03,2020,11,W03 2020,Warranty
6062,6063,126,ESP_005,EMP256,W03,2020,2,W03 2020,Warranty
6063,6064,128,ESP_005,EMP267,W03,2020,2,W03 2020,Warranty
6064,6065,130,ESP_005,EMP290,W03,2020,0,W03 2020,Warranty
6065,6066,132,ESP_006,EMP234,W03,2020,3,W03 2020,Warranty
6066,6067,134,ESP_006,EMP244,W03,2020,11,W03 2020,Warranty
6067,6068,136,ESP_006,EMP256,W03,2020,3,W03 2020,Warranty
6068,6069,138,ESP_006,EMP267,W03,2020,7,W03 2020,Warranty
6069,6070,140,ESP_006,EMP290,W03,2020,1,W03 2020,Warranty
6070,6071,142,ESP_007,EMP234,W03,2020,0,W03 2020,Warranty
6071,6072,144,ESP_007,EMP244,W03,2020,8,W03 2020,Warranty
6072,6073,146,ESP_007,EMP256,W03,2020,2,W03 2020,Warranty
6073,6074,148,ESP_007,EMP267,W03,2020,1,W03 2020,Warranty
6074,6075,150,ESP_007,EMP290,W03,2020,0,W03 2020,Warranty
6075,6076,152,ESP_008,EMP234,W03,2020,1,W03 2020,Warranty
6076,6077,154,ESP_008,EMP244,W03,2020,6,W03 2020,Warranty
6077,6078,156,ESP_008,EMP256,W03,2020,1,W03 2020,Warranty
6078,6079,158,ESP_008,EMP267,W03,2020,1,W03 2020,Warranty
6079,6080,160,ESP_008,EMP290,W03,2020,0,W03 2020,Warranty
6080,6081,1,PROD_001,EMP244,W30,2020,29,W30 2020,Product
6081,6082,3,PROD_002,EMP244,W30,2020,32,W30 2020,Product
6082,6083,5,PROD_003,EMP267,W30,2020,19,W30 2020,Product
6083,6084,7,PROD_001,EMP267,W30,2020,32,W30 2020,Product
6084,6085,9,PROD_004,EMP267,W30,2020,31,W30 2020,Product
6085,6086,11,PROD_002,EMP267,W30,2020,16,W30 2020,Product
6086,6087,13,PROD_005,EMP267,W30,2020,38,W30 2020,Product
6087,6088,15,PROD_003,EMP244,W30,2020,36,W30 2020,Product
6088,6089,17,PROD_006,EMP267,W30,2020,35,W30 2020,Product
6089,6090,19,PROD_004,EMP244,W30,2020,32,W30 2020,Product
6090,6091,21,PROD_001,EMP234,W30,2020,47,W30 2020,Product
6091,6092,23,PROD_007,EMP267,W30,2020,25,W30 2020,Product
6092,6093,25,PROD_005,EMP244,W30,2020,29,W30 2020,Product
6093,6094,27,PROD_002,EMP234,W30,2020,41,W30 2020,Product
6094,6095,29,PROD_008,EMP267,W30,2020,35,W30 2020,Product
6095,6096,31,PROD_006,EMP244,W30,2020,35,W30 2020,Product
6096,6097,33,PROD_003,EMP234,W30,2020,27,W30 2020,Product
6097,6098,35,PROD_007,EMP244,W30,2020,25,W30 2020,Product
6098,6099,37,PROD_004,EMP234,W30,2020,28,W30 2020,Product
6099,6100,39,PROD_001,EMP256,W30,2020,21,W30 2020,Product
6100,6101,41,PROD_008,EMP244,W30,2020,23,W30 2020,Product
6101,6102,43,PROD_005,EMP234,W30,2020,14,W30 2020,Product
6102,6103,45,PROD_002,EMP256,W30,2020,13,W30 2020,Product
6103,6104,47,PROD_006,EMP234,W30,2020,18,W30 2020,Product
6104,6105,49,PROD_003,EMP256,W30,2020,20,W30 2020,Product
6105,6106,51,PROD_007,EMP234,W30,2020,17,W30 2020,Product
6106,6107,53,PROD_004,EMP256,W30,2020,11,W30 2020,Product
6107,6108,55,PROD_001,EMP290,W30,2020,10,W30 2020,Product
6108,6109,57,PROD_008,EMP234,W30,2020,8,W30 2020,Product
6109,6110,59,PROD_005,EMP256,W30,2020,11,W30 2020,Product
6110,6111,61,PROD_002,EMP290,W30,2020,5,W30 2020,Product
6111,6112,63,PROD_006,EMP256,W30,2020,10,W30 2020,Product
6112,6113,65,PROD_003,EMP290,W30,2020,11,W30 2020,Product
6113,6114,67,PROD_007,EMP256,W30,2020,8,W30 2020,Product
6114,6115,69,PROD_004,EMP290,W30,2020,20,W30 2020,Product
6115,6116,71,PROD_008,EMP256,W30,2020,7,W30 2020,Product
6116,6117,73,PROD_005,EMP290,W30,2020,11,W30 2020,Product
6117,6118,75,PROD_006,EMP290,W30,2020,3,W30 2020,Product
6118,6119,77,PROD_007,EMP290,W30,2020,13,W30 2020,Product
6119,6120,79,PROD_008,EMP290,W30,2020,5,W30 2020,Product
6120,6121,82,ESP_001,EMP234,W30,2020,11,W30 2020,Warranty
6121,6122,84,ESP_001,EMP244,W30,2020,11,W30 2020,Warranty
6122,6123,86,ESP_001,EMP256,W30,2020,5,W30 2020,Warranty
6123,6124,88,ESP_001,EMP267,W30,2020,11,W30 2020,Warranty
6124,6125,90,ESP_001,EMP290,W30,2020,1,W30 2020,Warranty
6125,6126,92,ESP_002,EMP234,W30,2020,7,W30 2020,Warranty
6126,6127,94,ESP_002,EMP244,W30,2020,8,W30 2020,Warranty
6127,6128,96,ESP_002,EMP256,W30,2020,2,W30 2020,Warranty
6128,6129,98,ESP_002,EMP267,W30,2020,5,W30 2020,Warranty
6129,6130,100,ESP_002,EMP290,W30,2020,0,W30 2020,Warranty
6130,6131,102,ESP_003,EMP234,W30,2020,7,W30 2020,Warranty
6131,6132,104,ESP_003,EMP244,W30,2020,10,W30 2020,Warranty
6132,6133,106,ESP_003,EMP256,W30,2020,5,W30 2020,Warranty
6133,6134,108,ESP_003,EMP267,W30,2020,7,W30 2020,Warranty
6134,6135,110,ESP_003,EMP290,W30,2020,1,W30 2020,Warranty
6135,6136,112,ESP_004,EMP234,W30,2020,6,W30 2020,Warranty
6136,6137,114,ESP_004,EMP244,W30,2020,9,W30 2020,Warranty
6137,6138,116,ESP_004,EMP256,W30,2020,3,W30 2020,Warranty
6138,6139,118,ESP_004,EMP267,W30,2020,10,W30 2020,Warranty
6139,6140,120,ESP_004,EMP290,W30,2020,3,W30 2020,Warranty
6140,6141,122,ESP_005,EMP234,W30,2020,3,W30 2020,Warranty
6141,6142,124,ESP_005,EMP244,W30,2020,11,W30 2020,Warranty
6142,6143,126,ESP_005,EMP256,W30,2020,3,W30 2020,Warranty
6143,6144,128,ESP_005,EMP267,W30,2020,15,W30 2020,Warranty
6144,6145,130,ESP_005,EMP290,W30,2020,1,W30 2020,Warranty
6145,6146,132,ESP_006,EMP234,W30,2020,7,W30 2020,Warranty
6146,6147,134,ESP_006,EMP244,W30,2020,16,W30 2020,Warranty
6147,6148,136,ESP_006,EMP256,W30,2020,4,W30 2020,Warranty
6148,6149,138,ESP_006,EMP267,W30,2020,17,W30 2020,Warranty
6149,6150,140,ESP_006,EMP290,W30,2020,1,W30 2020,Warranty
6150,6151,142,ESP_007,EMP234,W30,2020,4,W30 2020,Warranty
6151,6152,144,ESP_007,EMP244,W30,2020,7,W30 2020,Warranty
6152,6153,146,ESP_007,EMP256,W30,2020,2,W30 2020,Warranty
6153,6154,148,ESP_007,EMP267,W30,2020,8,W30 2020,Warranty
6154,6155,150,ESP_007,EMP290,W30,2020,2,W30 2020,Warranty
6155,6156,152,ESP_008,EMP234,W30,2020,2,W30 2020,Warranty
6156,6157,154,ESP_008,EMP244,W30,2020,6,W30 2020,Warranty
6157,6158,156,ESP_008,EMP256,W30,2020,2,W30 2020,Warranty
6158,6159,158,ESP_008,EMP267,W30,2020,12,W30 2020,Warranty
6159,6160,160,ESP_008,EMP290,W30,2020,0,W30 2020,Warranty
6160,6161,1,PROD_001,EMP244,W31,2020,30,W31 2020,Product
6161,6162,3,PROD_002,EMP244,W31,2020,34,W31 2020,Product
6162,6163,5,PROD_003,EMP267,W31,2020,40,W31 2020,Product
6163,6164,7,PROD_001,EMP267,W31,2020,29,W31 2020,Product
6164,6165,9,PROD_004,EMP267,W31,2020,47,W31 2020,Product
6165,6166,11,PROD_002,EMP267,W31,2020,37,W31 2020,Product
6166,6167,13,PROD_005,EMP267,W31,2020,33,W31 2020,Product
6167,6168,15,PROD_003,EMP244,W31,2020,35,W31 2020,Product
6168,6169,17,PROD_006,EMP267,W31,2020,25,W31 2020,Product
6169,6170,19,PROD_004,EMP244,W31,2020,36,W31 2020,Product
6170,6171,21,PROD_001,EMP234,W31,2020,21,W31 2020,Product
6171,6172,23,PROD_007,EMP267,W31,2020,27,W31 2020,Product
6172,6173,25,PROD_005,EMP244,W31,2020,25,W31 2020,Product
6173,6174,27,PROD_002,EMP234,W31,2020,30,W31 2020,Product
6174,6175,29,PROD_008,EMP267,W31,2020,24,W31 2020,Product
6175,6176,31,PROD_006,EMP244,W31,2020,33,W31 2020,Product
6176,6177,33,PROD_003,EMP234,W31,2020,18,W31 2020,Product
6177,6178,35,PROD_007,EMP244,W31,2020,43,W31 2020,Product
6178,6179,37,PROD_004,EMP234,W31,2020,30,W31 2020,Product
6179,6180,39,PROD_001,EMP256,W31,2020,24,W31 2020,Product
6180,6181,41,PROD_008,EMP244,W31,2020,14,W31 2020,Product
6181,6182,43,PROD_005,EMP234,W31,2020,15,W31 2020,Product
6182,6183,45,PROD_002,EMP256,W31,2020,15,W31 2020,Product
6183,6184,47,PROD_006,EMP234,W31,2020,16,W31 2020,Product
6184,6185,49,PROD_003,EMP256,W31,2020,19,W31 2020,Product
6185,6186,51,PROD_007,EMP234,W31,2020,18,W31 2020,Product
6186,6187,53,PROD_004,EMP256,W31,2020,11,W31 2020,Product
6187,6188,55,PROD_001,EMP290,W31,2020,9,W31 2020,Product
6188,6189,57,PROD_008,EMP234,W31,2020,10,W31 2020,Product
6189,6190,59,PROD_005,EMP256,W31,2020,9,W31 2020,Product
6190,6191,61,PROD_002,EMP290,W31,2020,10,W31 2020,Product
6191,6192,63,PROD_006,EMP256,W31,2020,19,W31 2020,Product
6192,6193,65,PROD_003,EMP290,W31,2020,9,W31 2020,Product
6193,6194,67,PROD_007,EMP256,W31,2020,9,W31 2020,Product
6194,6195,69,PROD_004,EMP290,W31,2020,14,W31 2020,Product
6195,6196,71,PROD_008,EMP256,W31,2020,11,W31 2020,Product
6196,6197,73,PROD_005,EMP290,W31,2020,6,W31 2020,Product
6197,6198,75,PROD_006,EMP290,W31,2020,7,W31 2020,Product
6198,6199,77,PROD_007,EMP290,W31,2020,7,W31 2020,Product
6199,6200,79,PROD_008,EMP290,W31,2020,6,W31 2020,Product
6200,6201,82,ESP_001,EMP234,W31,2020,5,W31 2020,Warranty
6201,6202,84,ESP_001,EMP244,W31,2020,12,W31 2020,Warranty
6202,6203,86,ESP_001,EMP256,W31,2020,7,W31 2020,Warranty
6203,6204,88,ESP_001,EMP267,W31,2020,8,W31 2020,Warranty
6204,6205,90,ESP_001,EMP290,W31,2020,1,W31 2020,Warranty
6205,6206,92,ESP_002,EMP234,W31,2020,5,W31 2020,Warranty
6206,6207,94,ESP_002,EMP244,W31,2020,9,W31 2020,Warranty
6207,6208,96,ESP_002,EMP256,W31,2020,3,W31 2020,Warranty
6208,6209,98,ESP_002,EMP267,W31,2020,8,W31 2020,Warranty
6209,6210,100,ESP_002,EMP290,W31,2020,1,W31 2020,Warranty
6210,6211,102,ESP_003,EMP234,W31,2020,4,W31 2020,Warranty
6211,6212,104,ESP_003,EMP244,W31,2020,10,W31 2020,Warranty
6212,6213,106,ESP_003,EMP256,W31,2020,5,W31 2020,Warranty
6213,6214,108,ESP_003,EMP267,W31,2020,11,W31 2020,Warranty
6214,6215,110,ESP_003,EMP290,W31,2020,1,W31 2020,Warranty
6215,6216,112,ESP_004,EMP234,W31,2020,6,W31 2020,Warranty
6216,6217,114,ESP_004,EMP244,W31,2020,10,W31 2020,Warranty
6217,6218,116,ESP_004,EMP256,W31,2020,3,W31 2020,Warranty
6218,6219,118,ESP_004,EMP267,W31,2020,11,W31 2020,Warranty
6219,6220,120,ESP_004,EMP290,W31,2020,2,W31 2020,Warranty
6220,6221,122,ESP_005,EMP234,W31,2020,4,W31 2020,Warranty
6221,6222,124,ESP_005,EMP244,W31,2020,10,W31 2020,Warranty
6222,6223,126,ESP_005,EMP256,W31,2020,3,W31 2020,Warranty
6223,6224,128,ESP_005,EMP267,W31,2020,11,W31 2020,Warranty
6224,6225,130,ESP_005,EMP290,W31,2020,1,W31 2020,Warranty
6225,6226,132,ESP_006,EMP234,W31,2020,6,W31 2020,Warranty
6226,6227,134,ESP_006,EMP244,W31,2020,15,W31 2020,Warranty
6227,6228,136,ESP_006,EMP256,W31,2020,8,W31 2020,Warranty
6228,6229,138,ESP_006,EMP267,W31,2020,10,W31 2020,Warranty
6229,6230,140,ESP_006,EMP290,W31,2020,2,W31 2020,Warranty
6230,6231,142,ESP_007,EMP234,W31,2020,4,W31 2020,Warranty
6231,6232,144,ESP_007,EMP244,W31,2020,13,W31 2020,Warranty
6232,6233,146,ESP_007,EMP256,W31,2020,3,W31 2020,Warranty
6233,6234,148,ESP_007,EMP267,W31,2020,6,W31 2020,Warranty
6234,6235,150,ESP_007,EMP290,W31,2020,1,W31 2020,Warranty
6235,6236,152,ESP_008,EMP234,W31,2020,2,W31 2020,Warranty
6236,6237,154,ESP_008,EMP244,W31,2020,4,W31 2020,Warranty
6237,6238,156,ESP_008,EMP256,W31,2020,3,W31 2020,Warranty
6238,6239,158,ESP_008,EMP267,W31,2020,7,W31 2020,Warranty
6239,6240,160,ESP_008,EMP290,W31,2020,1,W31 2020,Warranty
6240,6241,1,PROD_001,EMP244,W32,2020,31,W32 2020,Product
6241,6242,3,PROD_002,EMP244,W32,2020,38,W32 2020,Product
6242,6243,5,PROD_003,EMP267,W32,2020,43,W32 2020,Product
6243,6244,7,PROD_001,EMP267,W32,2020,45,W32 2020,Product
6244,6245,9,PROD_004,EMP267,W32,2020,30,W32 2020,Product
6245,6246,11,PROD_002,EMP267,W32,2020,29,W32 2020,Product
6246,6247,13,PROD_005,EMP267,W32,2020,24,W32 2020,Product
6247,6248,15,PROD_003,EMP244,W32,2020,24,W32 2020,Product
6248,6249,17,PROD_006,EMP267,W32,2020,40,W32 2020,Product
6249,6250,19,PROD_004,EMP244,W32,2020,29,W32 2020,Product
6250,6251,21,PROD_001,EMP234,W32,2020,32,W32 2020,Product
6251,6252,23,PROD_007,EMP267,W32,2020,26,W32 2020,Product
6252,6253,25,PROD_005,EMP244,W32,2020,27,W32 2020,Product
6253,6254,27,PROD_002,EMP234,W32,2020,28,W32 2020,Product
6254,6255,29,PROD_008,EMP267,W32,2020,27,W32 2020,Product
6255,6256,31,PROD_006,EMP244,W32,2020,32,W32 2020,Product
6256,6257,33,PROD_003,EMP234,W32,2020,24,W32 2020,Product
6257,6258,35,PROD_007,EMP244,W32,2020,29,W32 2020,Product
6258,6259,37,PROD_004,EMP234,W32,2020,34,W32 2020,Product
6259,6260,39,PROD_001,EMP256,W32,2020,34,W32 2020,Product
6260,6261,41,PROD_008,EMP244,W32,2020,17,W32 2020,Product
6261,6262,43,PROD_005,EMP234,W32,2020,13,W32 2020,Product
6262,6263,45,PROD_002,EMP256,W32,2020,16,W32 2020,Product
6263,6264,47,PROD_006,EMP234,W32,2020,15,W32 2020,Product
6264,6265,49,PROD_003,EMP256,W32,2020,16,W32 2020,Product
6265,6266,51,PROD_007,EMP234,W32,2020,9,W32 2020,Product
6266,6267,53,PROD_004,EMP256,W32,2020,8,W32 2020,Product
6267,6268,55,PROD_001,EMP290,W32,2020,16,W32 2020,Product
6268,6269,57,PROD_008,EMP234,W32,2020,16,W32 2020,Product
6269,6270,59,PROD_005,EMP256,W32,2020,14,W32 2020,Product
6270,6271,61,PROD_002,EMP290,W32,2020,9,W32 2020,Product
6271,6272,63,PROD_006,EMP256,W32,2020,10,W32 2020,Product
6272,6273,65,PROD_003,EMP290,W32,2020,13,W32 2020,Product
6273,6274,67,PROD_007,EMP256,W32,2020,5,W32 2020,Product
6274,6275,69,PROD_004,EMP290,W32,2020,9,W32 2020,Product
6275,6276,71,PROD_008,EMP256,W32,2020,4,W32 2020,Product
6276,6277,73,PROD_005,EMP290,W32,2020,10,W32 2020,Product
6277,6278,75,PROD_006,EMP290,W32,2020,7,W32 2020,Product
6278,6279,77,PROD_007,EMP290,W32,2020,10,W32 2020,Product
6279,6280,79,PROD_008,EMP290,W32,2020,6,W32 2020,Product
6280,6281,82,ESP_001,EMP234,W32,2020,7,W32 2020,Warranty
6281,6282,84,ESP_001,EMP244,W32,2020,13,W32 2020,Warranty
6282,6283,86,ESP_001,EMP256,W32,2020,10,W32 2020,Warranty
6283,6284,88,ESP_001,EMP267,W32,2020,8,W32 2020,Warranty
6284,6285,90,ESP_001,EMP290,W32,2020,2,W32 2020,Warranty
6285,6286,92,ESP_002,EMP234,W32,2020,5,W32 2020,Warranty
6286,6287,94,ESP_002,EMP244,W32,2020,10,W32 2020,Warranty
6287,6288,96,ESP_002,EMP256,W32,2020,4,W32 2020,Warranty
6288,6289,98,ESP_002,EMP267,W32,2020,4,W32 2020,Warranty
6289,6290,100,ESP_002,EMP290,W32,2020,1,W32 2020,Warranty
6290,6291,102,ESP_003,EMP234,W32,2020,6,W32 2020,Warranty
6291,6292,104,ESP_003,EMP244,W32,2020,7,W32 2020,Warranty
6292,6293,106,ESP_003,EMP256,W32,2020,5,W32 2020,Warranty
6293,6294,108,ESP_003,EMP267,W32,2020,9,W32 2020,Warranty
6294,6295,110,ESP_003,EMP290,W32,2020,1,W32 2020,Warranty
6295,6296,112,ESP_004,EMP234,W32,2020,7,W32 2020,Warranty
6296,6297,114,ESP_004,EMP244,W32,2020,8,W32 2020,Warranty
6297,6298,116,ESP_004,EMP256,W32,2020,2,W32 2020,Warranty
6298,6299,118,ESP_004,EMP267,W32,2020,5,W32 2020,Warranty
6299,6300,120,ESP_004,EMP290,W32,2020,2,W32 2020,Warranty
6300,6301,122,ESP_005,EMP234,W32,2020,3,W32 2020,Warranty
6301,6302,124,ESP_005,EMP244,W32,2020,11,W32 2020,Warranty
6302,6303,126,ESP_005,EMP256,W32,2020,4,W32 2020,Warranty
6303,6304,128,ESP_005,EMP267,W32,2020,6,W32 2020,Warranty
6304,6305,130,ESP_005,EMP290,W32,2020,2,W32 2020,Warranty
6305,6306,132,ESP_006,EMP234,W32,2020,6,W32 2020,Warranty
6306,6307,134,ESP_006,EMP244,W32,2020,15,W32 2020,Warranty
6307,6308,136,ESP_006,EMP256,W32,2020,4,W32 2020,Warranty
6308,6309,138,ESP_006,EMP267,W32,2020,13,W32 2020,Warranty
6309,6310,140,ESP_006,EMP290,W32,2020,2,W32 2020,Warranty
6310,6311,142,ESP_007,EMP234,W32,2020,2,W32 2020,Warranty
6311,6312,144,ESP_007,EMP244,W32,2020,9,W32 2020,Warranty
6312,6313,146,ESP_007,EMP256,W32,2020,2,W32 2020,Warranty
6313,6314,148,ESP_007,EMP267,W32,2020,4,W32 2020,Warranty
6314,6315,150,ESP_007,EMP290,W32,2020,2,W32 2020,Warranty
6315,6316,152,ESP_008,EMP234,W32,2020,4,W32 2020,Warranty
6316,6317,154,ESP_008,EMP244,W32,2020,5,W32 2020,Warranty
