,Region,ITEM_CODE,Period,Value,Category
6424,SW,ESP_001,2020 W42,7,Product
6425,SW,ESP_002,2020 W42,3,Product
6426,SW,ESP_003,2020 W42,4,Product
6427,SW,ESP_004,2020 W42,3,Product
6428,SW,ESP_005,2020 W42,4,Product
6429,SW,ESP_006,2020 W42,10,Product
6430,SW,ESP_007,2020 W42,4,Product
6431,SW,ESP_008,2020 W42,7,Product
6432,SW,PROD_003,2020 W43,32,Product
6433,SW,PROD_001,2020 W43,33,Product
6434,SW,PROD_004,2020 W43,35,Product
6435,SW,PROD_002,2020 W43,32,Product
6436,SW,PROD_005,2020 W43,22,Product
6437,SW,PROD_006,2020 W43,29,Product
6438,SW,PROD_007,2020 W43,20,Product
6439,SW,PROD_008,2020 W43,43,Product
6440,SW,ESP_001,2020 W43,6,Warranty
6441,SW,ESP_002,2020 W43,4,Warranty
6442,SW,ESP_003,2020 W43,6,Warranty
6443,SW,ESP_004,2020 W43,5,Warranty
6444,SW,ESP_005,2020 W43,4,Warranty
6445,SW,ESP_006,2020 W43,9,Warranty
6446,SW,ESP_007,2020 W43,3,Warranty
6447,SW,ESP_008,2020 W43,8,Warranty
6448,SW,PROD_003,2020 W44,37,Warranty
6449,SW,PROD_001,2020 W44,28,Warranty
6450,SW,PROD_004,2020 W44,32,Warranty
6451,SW,PROD_002,2020 W44,22,Warranty
6452,SW,PROD_005,2020 W44,36,Warranty
6453,SW,PROD_006,2020 W44,25,Warranty
6454,SW,PROD_007,2020 W44,22,Warranty
6455,SW,PROD_008,2020 W44,36,Warranty
6456,SW,ESP_001,2020 W44,6,Warranty
6457,SW,ESP_002,2020 W44,4,Warranty
6458,SW,ESP_003,2020 W44,8,Warranty
6459,SW,ESP_004,2020 W44,6,Warranty
6460,SW,ESP_005,2020 W44,7,Warranty
6461,SW,ESP_006,2020 W44,9,Warranty
6462,SW,ESP_007,2020 W44,4,Warranty
6463,SW,ESP_008,2020 W44,8,Warranty
6464,SW,PROD_003,2020 W45,33,Warranty
6465,SW,PROD_001,2020 W45,25,Warranty
6466,SW,PROD_004,2020 W45,28,Warranty
6467,SW,PROD_002,2020 W45,36,Warranty
6468,SW,PROD_005,2020 W45,26,Warranty
6469,SW,PROD_006,2020 W45,30,Warranty
6470,SW,PROD_007,2020 W45,37,Warranty
6471,SW,PROD_008,2020 W45,34,Warranty
6472,SW,ESP_001,2020 W45,5,Warranty
6473,SW,ESP_002,2020 W45,5,Warranty
6474,SW,ESP_003,2020 W45,7,Warranty
6475,SW,ESP_004,2020 W45,5,Warranty
6476,SW,ESP_005,2020 W45,5,Warranty
6477,SW,ESP_006,2020 W45,10,Warranty
6478,SW,ESP_007,2020 W45,7,Warranty
6479,SW,ESP_008,2020 W45,7,Warranty
6480,SW,PROD_003,2020 W46,35,Product
6481,SW,PROD_001,2020 W46,31,Product
6482,SW,PROD_004,2020 W46,30,Product
6483,SW,PROD_002,2020 W46,30,Product
6484,SW,PROD_005,2020 W46,33,Product
6485,SW,PROD_006,2020 W46,40,Product
6486,SW,PROD_007,2020 W46,39,Product
6487,SW,PROD_008,2020 W46,32,Product
6488,SW,ESP_001,2020 W46,6,Product
6489,SW,ESP_002,2020 W46,4,Product
6490,SW,ESP_003,2020 W46,7,Product
6491,SW,ESP_004,2020 W46,4,Product
6492,SW,ESP_005,2020 W46,6,Product
6493,SW,ESP_006,2020 W46,13,Product
6494,SW,ESP_007,2020 W46,6,Product
6495,SW,ESP_008,2020 W46,6,Product
6496,SW,PROD_003,2020 W47,31,Product
6497,SW,PROD_001,2020 W47,44,Product
6498,SW,PROD_004,2020 W47,41,Product
6499,SW,PROD_002,2020 W47,26,Product
6500,SW,PROD_005,2020 W47,44,Product
6501,SW,PROD_006,2020 W47,37,Product
6502,SW,PROD_007,2020 W47,26,Product
6503,SW,PROD_008,2020 W47,18,Product
6504,SW,ESP_001,2020 W47,8,Product
6505,SW,ESP_002,2020 W47,3,Product
6506,SW,ESP_003,2020 W47,6,Product
6507,SW,ESP_004,2020 W47,5,Product
6508,SW,ESP_005,2020 W47,7,Product
6509,SW,ESP_006,2020 W47,11,Product
6510,SW,ESP_007,2020 W47,4,Product
6511,SW,ESP_008,2020 W47,3,Product
6512,SW,PROD_003,2020 W48,45,Product
6513,SW,PROD_001,2020 W48,24,Product
6514,SW,PROD_004,2020 W48,40,Product
6515,SW,PROD_002,2020 W48,31,Product
6516,SW,PROD_005,2020 W48,29,Product
6517,SW,PROD_006,2020 W48,36,Product
6518,SW,PROD_007,2020 W48,24,Product
6519,SW,PROD_008,2020 W48,26,Product
6520,SW,ESP_001,2020 W48,4,Warranty
6521,SW,ESP_002,2020 W48,3,Warranty
6522,SW,ESP_003,2020 W48,8,Warranty
6523,SW,ESP_004,2020 W48,4,Warranty
6524,SW,ESP_005,2020 W48,5,Warranty
6525,SW,ESP_006,2020 W48,10,Warranty
6526,SW,ESP_007,2020 W48,3,Warranty
6527,SW,ESP_008,2020 W48,5,Warranty
6528,SW,PROD_003,2020 W49,32,Warranty
6529,SW,PROD_001,2020 W49,25,Warranty
6530,SW,PROD_004,2020 W49,39,Warranty
6531,SW,PROD_002,2020 W49,29,Warranty
6532,SW,PROD_005,2020 W49,36,Warranty
6533,SW,PROD_006,2020 W49,29,Warranty
6534,SW,PROD_007,2020 W49,29,Warranty
6535,SW,PROD_008,2020 W49,35,Warranty
6536,SW,ESP_001,2020 W49,5,Warranty
6537,SW,ESP_002,2020 W49,3,Warranty
6538,SW,ESP_003,2020 W49,6,Warranty
6539,SW,ESP_004,2020 W49,5,Warranty
6540,SW,ESP_005,2020 W49,6,Warranty
6541,SW,ESP_006,2020 W49,9,Warranty
6542,SW,ESP_007,2020 W49,4,Warranty
6543,SW,ESP_008,2020 W49,7,Warranty
6544,SW,PROD_003,2020 W05,35,Warranty
6545,SW,PROD_001,2020 W05,48,Warranty
6546,SW,PROD_004,2020 W05,38,Warranty
6547,SW,PROD_002,2020 W05,46,Warranty
6548,SW,PROD_005,2020 W05,31,Warranty
6549,SW,PROD_006,2020 W05,31,Warranty
6550,SW,PROD_007,2020 W05,40,Warranty
6551,SW,PROD_008,2020 W05,39,Warranty
6552,SW,ESP_001,2020 W05,5,Warranty
6553,SW,ESP_002,2020 W05,4,Warranty
6554,SW,ESP_003,2020 W05,4,Warranty
6555,SW,ESP_004,2020 W05,3,Warranty
6556,SW,ESP_005,2020 W05,4,Warranty
6557,SW,ESP_006,2020 W05,8,Warranty
6558,SW,ESP_007,2020 W05,4,Warranty
6559,SW,ESP_008,2020 W05,4,Warranty
6560,SW,PROD_003,2020 W50,27,Product
6561,SW,PROD_001,2020 W50,43,Product
6562,SW,PROD_004,2020 W50,38,Product
6563,SW,PROD_002,2020 W50,26,Product
6564,SW,PROD_005,2020 W50,27,Product
6565,SW,PROD_006,2020 W50,27,Product
6566,SW,PROD_007,2020 W50,28,Product
6567,SW,PROD_008,2020 W50,29,Product
6568,SW,ESP_001,2020 W50,8,Product
6569,SW,ESP_002,2020 W50,3,Product
6570,SW,ESP_003,2020 W50,5,Product
6571,SW,ESP_004,2020 W50,5,Product
6572,SW,ESP_005,2020 W50,5,Product
6573,SW,ESP_006,2020 W50,8,Product
6574,SW,ESP_007,2020 W50,4,Product
6575,SW,ESP_008,2020 W50,5,Product
6576,SW,PROD_003,2020 W51,26,Product
6577,SW,PROD_001,2020 W51,28,Product
6578,SW,PROD_004,2020 W51,21,Product
6579,SW,PROD_002,2020 W51,15,Product
6580,SW,PROD_005,2020 W51,22,Product
6581,SW,PROD_006,2020 W51,18,Product
6582,SW,PROD_007,2020 W51,30,Product
6583,SW,PROD_008,2020 W51,23,Product
6584,SW,ESP_001,2020 W51,5,Product
6585,SW,ESP_002,2020 W51,2,Product
6586,SW,ESP_003,2020 W51,5,Product
6587,SW,ESP_004,2020 W51,3,Product
6588,SW,ESP_005,2020 W51,4,Product
6589,SW,ESP_006,2020 W51,6,Product
6590,SW,ESP_007,2020 W51,4,Product
6591,SW,ESP_008,2020 W51,4,Product
6592,SW,PROD_003,2020 W06,41,Product
6593,SW,PROD_001,2020 W06,36,Product
6594,SW,PROD_004,2020 W06,36,Product
6595,SW,PROD_002,2020 W06,45,Product
6596,SW,PROD_005,2020 W06,41,Product
6597,SW,PROD_006,2020 W06,43,Product
6598,SW,PROD_007,2020 W06,35,Product
6599,SW,PROD_008,2020 W06,33,Product
6600,SW,ESP_001,2020 W06,8,Warranty
6601,SW,ESP_002,2020 W06,8,Warranty
6602,SW,ESP_003,2020 W06,9,Warranty
6603,SW,ESP_004,2020 W06,6,Warranty
6604,SW,ESP_005,2020 W06,9,Warranty
6605,SW,ESP_006,2020 W06,15,Warranty
6606,SW,ESP_007,2020 W06,6,Warranty
6607,SW,ESP_008,2020 W06,7,Warranty
6608,SW,PROD_003,2020 W07,33,Warranty
6609,SW,PROD_001,2020 W07,34,Warranty
6610,SW,PROD_004,2020 W07,39,Warranty
6611,SW,PROD_002,2020 W07,31,Warranty
6612,SW,PROD_005,2020 W07,35,Warranty
6613,SW,PROD_006,2020 W07,40,Warranty
6614,SW,PROD_007,2020 W07,39,Warranty
6615,SW,PROD_008,2020 W07,29,Warranty
6616,SW,ESP_001,2020 W07,11,Warranty
6617,SW,ESP_002,2020 W07,8,Warranty
6618,SW,ESP_003,2020 W07,10,Warranty
6619,SW,ESP_004,2020 W07,10,Warranty
6620,SW,ESP_005,2020 W07,11,Warranty
6621,SW,ESP_006,2020 W07,18,Warranty
6622,SW,ESP_007,2020 W07,11,Warranty
6623,SW,ESP_008,2020 W07,9,Warranty
6624,SW,PROD_003,2020 W08,32,Warranty
6625,SW,PROD_001,2020 W08,28,Warranty
6626,SW,PROD_004,2020 W08,47,Warranty
6627,SW,PROD_002,2020 W08,50,Warranty
6628,SW,PROD_005,2020 W08,44,Warranty
6629,SW,PROD_006,2020 W08,47,Warranty
6630,SW,PROD_007,2020 W08,40,Warranty
6631,SW,PROD_008,2020 W08,41,Warranty
6632,SW,ESP_001,2020 W08,12,Warranty
6633,SW,ESP_002,2020 W08,17,Warranty
6634,SW,ESP_003,2020 W08,13,Warranty
6635,SW,ESP_004,2020 W08,16,Warranty
6636,SW,ESP_005,2020 W08,18,Warranty
6637,SW,ESP_006,2020 W08,25,Warranty
6638,SW,ESP_007,2020 W08,15,Warranty
6639,SW,ESP_008,2020 W08,17,Warranty
6640,SW,PROD_003,2020 W09,34,Product
6641,SW,PROD_001,2020 W09,41,Product
6642,SW,PROD_004,2020 W09,39,Product
6643,SW,PROD_002,2020 W09,46,Product
6644,SW,PROD_005,2020 W09,26,Product
6645,SW,PROD_006,2020 W09,35,Product
6646,SW,PROD_007,2020 W09,37,Product
6647,SW,PROD_008,2020 W09,31,Product
6648,SW,ESP_001,2020 W09,14,Product
6649,SW,ESP_002,2020 W09,12,Product
6650,SW,ESP_003,2020 W09,11,Product
6651,SW,ESP_004,2020 W09,10,Product
6652,SW,ESP_005,2020 W09,9,Product
6653,SW,ESP_006,2020 W09,16,Product
6654,SW,ESP_007,2020 W09,10,Product
6655,SW,ESP_008,2020 W09,10,Product
6656,SW,PROD_001,2019 W00,20,Product
6657,SW,PROD_002,2019 W00,7,Product
6658,SW,PROD_003,2019 W00,23,Product
6659,SW,PROD_004,2019 W00,15,Product
6660,SW,PROD_005,2019 W00,10,Product
6661,SW,PROD_006,2019 W00,8,Product
6662,SW,PROD_007,2019 W00,10,Product
6663,SW,PROD_008,2019 W00,7,Product
6664,SW,ESP_001,2019 W00,2,Product
6665,SW,ESP_002,2019 W00,0,Product
6666,SW,ESP_003,2019 W00,1,Product
6667,SW,ESP_004,2019 W00,2,Product
6668,SW,ESP_005,2019 W00,1,Product
6669,SW,ESP_006,2019 W00,2,Product
6670,SW,ESP_007,2019 W00,1,Product
6671,SW,ESP_008,2019 W00,1,Product
6672,SW,PROD_001,2019 W01,11,Product
6673,SW,PROD_002,2019 W01,7,Product
6674,SW,PROD_003,2019 W01,16,Product
6675,SW,PROD_004,2019 W01,7,Product
6676,SW,PROD_005,2019 W01,11,Product
6677,SW,PROD_006,2019 W01,14,Product
6678,SW,PROD_007,2019 W01,7,Product
6679,SW,PROD_008,2019 W01,6,Product
6680,SW,ESP_001,2019 W01,1,Warranty
6681,SW,ESP_002,2019 W01,0,Warranty
6682,SW,ESP_003,2019 W01,1,Warranty
6683,SW,ESP_004,2019 W01,1,Warranty
6684,SW,ESP_005,2019 W01,1,Warranty
6685,SW,ESP_006,2019 W01,3,Warranty
6686,SW,ESP_007,2019 W01,1,Warranty
6687,SW,ESP_008,2019 W01,0,Warranty
6688,SW,PROD_001,2019 W10,16,Warranty
6689,SW,PROD_002,2019 W10,7,Warranty
6690,SW,PROD_003,2019 W10,8,Warranty
6691,SW,PROD_004,2019 W10,8,Warranty
6692,SW,PROD_005,2019 W10,10,Warranty
6693,SW,PROD_006,2019 W10,13,Warranty
6694,SW,PROD_007,2019 W10,7,Warranty
6695,SW,PROD_008,2019 W10,10,Warranty
6696,SW,ESP_001,2019 W10,0,Warranty
6697,SW,ESP_002,2019 W10,0,Warranty
6698,SW,ESP_003,2019 W10,0,Warranty
6699,SW,ESP_004,2019 W10,0,Warranty
6700,SW,ESP_005,2019 W10,0,Warranty
6701,SW,ESP_006,2019 W10,1,Warranty
6702,SW,ESP_007,2019 W10,0,Warranty
6703,SW,ESP_008,2019 W10,0,Warranty
6704,SW,PROD_001,2019 W11,20,Warranty
6705,SW,PROD_002,2019 W11,14,Warranty
6706,SW,PROD_003,2019 W11,22,Warranty
6707,SW,PROD_004,2019 W11,10,Warranty
6708,SW,PROD_005,2019 W11,11,Warranty
6709,SW,PROD_006,2019 W11,13,Warranty
6710,SW,PROD_007,2019 W11,11,Warranty
6711,SW,PROD_008,2019 W11,16,Warranty
6712,SW,ESP_001,2019 W11,0,Warranty
6713,SW,ESP_002,2019 W11,0,Warranty
6714,SW,ESP_003,2019 W11,0,Warranty
6715,SW,ESP_004,2019 W11,0,Warranty
6716,SW,ESP_005,2019 W11,0,Warranty
6717,SW,ESP_006,2019 W11,1,Warranty
6718,SW,ESP_007,2019 W11,0,Warranty
6719,SW,ESP_008,2019 W11,0,Warranty
6720,SW,PROD_001,2019 W12,10,Product
6721,SW,PROD_002,2019 W12,19,Product
6722,SW,PROD_003,2019 W12,11,Product
6723,SW,PROD_004,2019 W12,10,Product
6724,SW,PROD_005,2019 W12,12,Product
6725,SW,PROD_006,2019 W12,10,Product
6726,SW,PROD_007,2019 W12,6,Product
6727,SW,PROD_008,2019 W12,15,Product
6728,SW,ESP_001,2019 W12,0,Product
6729,SW,ESP_002,2019 W12,0,Product
6730,SW,ESP_003,2019 W12,0,Product
6731,SW,ESP_004,2019 W12,0,Product
6732,SW,ESP_005,2019 W12,0,Product
6733,SW,ESP_006,2019 W12,1,Product
6734,SW,ESP_007,2019 W12,0,Product
6735,SW,ESP_008,2019 W12,0,Product
6736,SW,PROD_001,2019 W13,14,Product
6737,SW,PROD_002,2019 W13,16,Product
6738,SW,PROD_003,2019 W13,20,Product
6739,SW,PROD_004,2019 W13,12,Product
6740,SW,PROD_005,2019 W13,18,Product
6741,SW,PROD_006,2019 W13,7,Product
6742,SW,PROD_007,2019 W13,16,Product
6743,SW,PROD_008,2019 W13,13,Product
6744,SW,ESP_001,2019 W13,0,Product
6745,SW,ESP_002,2019 W13,0,Product
6746,SW,ESP_003,2019 W13,0,Product
6747,SW,ESP_004,2019 W13,0,Product
6748,SW,ESP_005,2019 W13,0,Product
6749,SW,ESP_006,2019 W13,1,Product
6750,SW,ESP_007,2019 W13,0,Product
6751,SW,ESP_008,2019 W13,0,Product
6752,SW,PROD_001,2019 W14,14,Product
6753,SW,PROD_002,2019 W14,13,Product
6754,SW,PROD_003,2019 W14,11,Product
6755,SW,PROD_004,2019 W14,10,Product
6756,SW,PROD_005,2019 W14,8,Product
6757,SW,PROD_006,2019 W14,18,Product
6758,SW,PROD_007,2019 W14,12,Product
6759,SW,PROD_008,2019 W14,9,Product
6760,SW,ESP_001,2019 W14,0,Warranty
6761,SW,ESP_002,2019 W14,0,Warranty
6762,SW,ESP_003,2019 W14,0,Warranty
6763,SW,ESP_004,2019 W14,0,Warranty
6764,SW,ESP_005,2019 W14,0,Warranty
6765,SW,ESP_006,2019 W14,2,Warranty
6766,SW,ESP_007,2019 W14,1,Warranty
6767,SW,ESP_008,2019 W14,0,Warranty
6768,SW,PROD_001,2019 W15,16,Warranty
6769,SW,PROD_002,2019 W15,10,Warranty
6770,SW,PROD_003,2019 W15,12,Warranty
6771,SW,PROD_004,2019 W15,16,Warranty
6772,SW,PROD_005,2019 W15,10,Warranty
6773,SW,PROD_006,2019 W15,7,Warranty
6774,SW,PROD_007,2019 W15,8,Warranty
6775,SW,PROD_008,2019 W15,16,Warranty
6776,SW,ESP_001,2019 W15,0,Warranty
6777,SW,ESP_002,2019 W15,0,Warranty
6778,SW,ESP_003,2019 W15,0,Warranty
6779,SW,ESP_004,2019 W15,1,Warranty
6780,SW,ESP_005,2019 W15,0,Warranty
6781,SW,ESP_006,2019 W15,1,Warranty
6782,SW,ESP_007,2019 W15,1,Warranty
6783,SW,ESP_008,2019 W15,0,Warranty
6784,SW,PROD_001,2019 W16,18,Warranty
6785,SW,PROD_002,2019 W16,11,Warranty
6786,SW,PROD_003,2019 W16,17,Warranty
6787,SW,PROD_004,2019 W16,13,Warranty
6788,SW,PROD_005,2019 W16,18,Warranty
6789,SW,PROD_006,2019 W16,6,Warranty
6790,SW,PROD_007,2019 W16,10,Warranty
6791,SW,PROD_008,2019 W16,5,Warranty
6792,SW,ESP_001,2019 W16,0,Warranty
6793,SW,ESP_002,2019 W16,0,Warranty
6794,SW,ESP_003,2019 W16,0,Warranty
6795,SW,ESP_004,2019 W16,1,Warranty
6796,SW,ESP_005,2019 W16,1,Warranty
6797,SW,ESP_006,2019 W16,1,Warranty
6798,SW,ESP_007,2019 W16,1,Warranty
6799,SW,ESP_008,2019 W16,0,Warranty
6800,SW,PROD_001,2019 W17,19,Product
6801,SW,PROD_002,2019 W17,25,Product
6802,SW,PROD_003,2019 W17,12,Product
6803,SW,PROD_004,2019 W17,10,Product
6804,SW,PROD_005,2019 W17,19,Product
6805,SW,PROD_006,2019 W17,14,Product
6806,SW,PROD_007,2019 W17,16,Product
6807,SW,PROD_008,2019 W17,15,Product
6808,SW,ESP_001,2019 W17,0,Product
6809,SW,ESP_002,2019 W17,0,Product
6810,SW,ESP_003,2019 W17,0,Product
6811,SW,ESP_004,2019 W17,1,Product
6812,SW,ESP_005,2019 W17,1,Product
6813,SW,ESP_006,2019 W17,2,Product
6814,SW,ESP_007,2019 W17,2,Product
6815,SW,ESP_008,2019 W17,0,Product
6816,SW,PROD_001,2019 W18,15,Product
6817,SW,PROD_002,2019 W18,15,Product
6818,SW,PROD_003,2019 W18,13,Product
6819,SW,PROD_004,2019 W18,13,Product
6820,SW,PROD_005,2019 W18,15,Product
6821,SW,PROD_006,2019 W18,6,Product
6822,SW,PROD_007,2019 W18,17,Product
6823,SW,PROD_008,2019 W18,9,Product
6824,SW,ESP_001,2019 W18,0,Product
6825,SW,ESP_002,2019 W18,0,Product
6826,SW,ESP_003,2019 W18,0,Product
6827,SW,ESP_004,2019 W18,1,Product
6828,SW,ESP_005,2019 W18,1,Product
6829,SW,ESP_006,2019 W18,1,Product
6830,SW,ESP_007,2019 W18,2,Product
6831,SW,ESP_008,2019 W18,0,Product
6832,SW,PROD_001,2019 W19,17,Product
6833,SW,PROD_002,2019 W19,9,Product
6834,SW,PROD_003,2019 W19,13,Product
6835,SW,PROD_004,2019 W19,13,Product
6836,SW,PROD_005,2019 W19,10,Product
6837,SW,PROD_006,2019 W19,9,Product
6838,SW,PROD_007,2019 W19,9,Product
6839,SW,PROD_008,2019 W19,9,Product
6840,SW,ESP_001,2019 W19,0,Warranty
6841,SW,ESP_002,2019 W19,0,Warranty
6842,SW,ESP_003,2019 W19,0,Warranty
6843,SW,ESP_004,2019 W19,1,Warranty
6844,SW,ESP_005,2019 W19,1,Warranty
6845,SW,ESP_006,2019 W19,2,Warranty
6846,SW,ESP_007,2019 W19,1,Warranty
6847,SW,ESP_008,2019 W19,0,Warranty
6848,SW,PROD_001,2019 W02,22,Warranty
6849,SW,PROD_002,2019 W02,13,Warranty
6850,SW,PROD_003,2019 W02,9,Warranty
6851,SW,PROD_004,2019 W02,15,Warranty
6852,SW,PROD_005,2019 W02,10,Warranty
6853,SW,PROD_006,2019 W02,14,Warranty
6854,SW,PROD_007,2019 W02,8,Warranty
6855,SW,PROD_008,2019 W02,7,Warranty
6856,SW,ESP_001,2019 W02,1,Warranty
6857,SW,ESP_002,2019 W02,0,Warranty
6858,SW,ESP_003,2019 W02,0,Warranty
6859,SW,ESP_004,2019 W02,2,Warranty
6860,SW,ESP_005,2019 W02,1,Warranty
6861,SW,ESP_006,2019 W02,3,Warranty
6862,SW,ESP_007,2019 W02,1,Warranty
6863,SW,ESP_008,2019 W02,0,Warranty
6864,SW,PROD_001,2019 W20,22,Warranty
6865,SW,PROD_002,2019 W20,19,Warranty
6866,SW,PROD_003,2019 W20,21,Warranty
6867,SW,PROD_004,2019 W20,18,Warranty
6868,SW,PROD_005,2019 W20,12,Warranty
6869,SW,PROD_006,2019 W20,11,Warranty
6870,SW,PROD_007,2019 W20,17,Warranty
6871,SW,PROD_008,2019 W20,10,Warranty
6872,SW,ESP_001,2019 W20,1,Warranty
6873,SW,ESP_002,2019 W20,1,Warranty
6874,SW,ESP_003,2019 W20,1,Warranty
6875,SW,ESP_004,2019 W20,2,Warranty
6876,SW,ESP_005,2019 W20,1,Warranty
6877,SW,ESP_006,2019 W20,2,Warranty
6878,SW,ESP_007,2019 W20,2,Warranty
6879,SW,ESP_008,2019 W20,0,Warranty
6880,SW,PROD_001,2019 W21,24,Product
6881,SW,PROD_002,2019 W21,23,Product
6882,SW,PROD_003,2019 W21,13,Product
6883,SW,PROD_004,2019 W21,12,Product
6884,SW,PROD_005,2019 W21,16,Product
6885,SW,PROD_006,2019 W21,18,Product
6886,SW,PROD_007,2019 W21,12,Product
6887,SW,PROD_008,2019 W21,5,Product
6888,SW,ESP_001,2019 W21,1,Product
6889,SW,ESP_002,2019 W21,1,Product
6890,SW,ESP_003,2019 W21,0,Product
6891,SW,ESP_004,2019 W21,1,Product
6892,SW,ESP_005,2019 W21,1,Product
6893,SW,ESP_006,2019 W21,3,Product
6894,SW,ESP_007,2019 W21,1,Product
6895,SW,ESP_008,2019 W21,0,Product
6896,SW,PROD_001,2019 W22,21,Product
6897,SW,PROD_002,2019 W22,12,Product
6898,SW,PROD_003,2019 W22,7,Product
6899,SW,PROD_004,2019 W22,15,Product
6900,SW,PROD_005,2019 W22,13,Product
6901,SW,PROD_006,2019 W22,15,Product
6902,SW,PROD_007,2019 W22,11,Product
6903,SW,PROD_008,2019 W22,11,Product
6904,SW,ESP_001,2019 W22,0,Product
6905,SW,ESP_002,2019 W22,0,Product
6906,SW,ESP_003,2019 W22,0,Product
6907,SW,ESP_004,2019 W22,1,Product
6908,SW,ESP_005,2019 W22,1,Product
6909,SW,ESP_006,2019 W22,2,Product
6910,SW,ESP_007,2019 W22,1,Product
6911,SW,ESP_008,2019 W22,0,Product
6912,SW,PROD_001,2019 W23,22,Product
6913,SW,PROD_002,2019 W23,15,Product
6914,SW,PROD_003,2019 W23,18,Product
6915,SW,PROD_004,2019 W23,9,Product
6916,SW,PROD_005,2019 W23,10,Product
6917,SW,PROD_006,2019 W23,9,Product
6918,SW,PROD_007,2019 W23,13,Product
6919,SW,PROD_008,2019 W23,7,Product
6920,SW,ESP_001,2019 W23,0,Warranty
6921,SW,ESP_002,2019 W23,0,Warranty
6922,SW,ESP_003,2019 W23,0,Warranty
6923,SW,ESP_004,2019 W23,0,Warranty
6924,SW,ESP_005,2019 W23,0,Warranty
6925,SW,ESP_006,2019 W23,1,Warranty
6926,SW,ESP_007,2019 W23,1,Warranty
6927,SW,ESP_008,2019 W23,0,Warranty
6928,SW,PROD_001,2019 W24,22,Warranty
6929,SW,PROD_002,2019 W24,28,Warranty
6930,SW,PROD_003,2019 W24,12,Warranty
6931,SW,PROD_004,2019 W24,8,Warranty
6932,SW,PROD_005,2019 W24,12,Warranty
6933,SW,PROD_006,2019 W24,10,Warranty
6934,SW,PROD_007,2019 W24,18,Warranty
6935,SW,PROD_008,2019 W24,5,Warranty
6936,SW,ESP_001,2019 W24,0,Warranty
6937,SW,ESP_002,2019 W24,0,Warranty
6938,SW,ESP_003,2019 W24,0,Warranty
6939,SW,ESP_004,2019 W24,0,Warranty
6940,SW,ESP_005,2019 W24,0,Warranty
6941,SW,ESP_006,2019 W24,1,Warranty
6942,SW,ESP_007,2019 W24,1,Warranty
6943,SW,ESP_008,2019 W24,0,Warranty
6944,SW,PROD_001,2019 W25,21,Warranty
6945,SW,PROD_002,2019 W25,9,Warranty
6946,SW,PROD_003,2019 W25,18,Warranty
6947,SW,PROD_004,2019 W25,5,Warranty
6948,SW,PROD_005,2019 W25,14,Warranty
6949,SW,PROD_006,2019 W25,11,Warranty
6950,SW,PROD_007,2019 W25,20,Warranty
6951,SW,PROD_008,2019 W25,6,Warranty
6952,SW,ESP_001,2019 W25,1,Warranty
6953,SW,ESP_002,2019 W25,0,Warranty
6954,SW,ESP_003,2019 W25,1,Warranty
6955,SW,ESP_004,2019 W25,0,Warranty
6956,SW,ESP_005,2019 W25,1,Warranty
6957,SW,ESP_006,2019 W25,2,Warranty
6958,SW,ESP_007,2019 W25,2,Warranty
6959,SW,ESP_008,2019 W25,0,Warranty
6960,SW,PROD_001,2019 W26,14,Product
6961,SW,PROD_002,2019 W26,7,Product
6962,SW,PROD_003,2019 W26,9,Product
6963,SW,PROD_004,2019 W26,11,Product
6964,SW,PROD_005,2019 W26,9,Product
6965,SW,PROD_006,2019 W26,7,Product
6966,SW,PROD_007,2019 W26,6,Product
6967,SW,PROD_008,2019 W26,12,Product
6968,SW,ESP_001,2019 W26,1,Product
6969,SW,ESP_002,2019 W26,1,Product
6970,SW,ESP_003,2019 W26,1,Product
6971,SW,ESP_004,2019 W26,1,Product
6972,SW,ESP_005,2019 W26,1,Product
6973,SW,ESP_006,2019 W26,2,Product
6974,SW,ESP_007,2019 W26,1,Product
6975,SW,ESP_008,2019 W26,1,Product
6976,SW,PROD_001,2019 W27,7,Product
6977,SW,PROD_002,2019 W27,9,Product
6978,SW,PROD_003,2019 W27,6,Product
6979,SW,PROD_004,2019 W27,8,Product
6980,SW,PROD_005,2019 W27,5,Product
6981,SW,PROD_006,2019 W27,9,Product
6982,SW,PROD_007,2019 W27,5,Product
6983,SW,PROD_008,2019 W27,11,Product
6984,SW,ESP_001,2019 W27,1,Product
6985,SW,ESP_002,2019 W27,1,Product
6986,SW,ESP_003,2019 W27,1,Product
6987,SW,ESP_004,2019 W27,1,Product
6988,SW,ESP_005,2019 W27,1,Product
6989,SW,ESP_006,2019 W27,3,Product
6990,SW,ESP_007,2019 W27,1,Product
6991,SW,ESP_008,2019 W27,2,Product
6992,SW,PROD_001,2019 W28,7,Product
6993,SW,PROD_002,2019 W28,10,Product
6994,SW,PROD_003,2019 W28,5,Product
6995,SW,PROD_004,2019 W28,9,Product
6996,SW,PROD_005,2019 W28,9,Product
6997,SW,PROD_006,2019 W28,5,Product
6998,SW,PROD_007,2019 W28,5,Product
6999,SW,PROD_008,2019 W28,14,Product
7000,SW,ESP_001,2019 W28,1,Warranty
7001,SW,ESP_002,2019 W28,2,Warranty
7002,SW,ESP_003,2019 W28,1,Warranty
7003,SW,ESP_004,2019 W28,2,Warranty
7004,SW,ESP_005,2019 W28,3,Warranty
7005,SW,ESP_006,2019 W28,2,Warranty
